artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
michel teló,ai se eu te pego - live,166866,FALSE,2012,0,69.33333333,93.59359359,11,-4.55,1,12.01388889,39.97760358,0,100,87.35868448,96.055,country,2.7811
otto knows,million voices - radio edit,192866,FALSE,2012,0,59.69230769,89.48948949,8,-6.298,1,7.118055556,0.246360582,0.0223,7.784290739,7.132579651,125.946,pop,3.214433333
icona pop,i love it,156773,TRUE,2012,51,72.82051282,90.19019019,1,-2.686,1,5.138888889,0.927211646,1.34E-05,20.16412661,88.38643371,125.953,pop,2.612883333
calvin harris,feel so close - radio edit,206413,FALSE,2012,79,72.51282051,92.49249249,7,-2.842,1,5.381944444,0.108846585,0.00703,23.91559203,94.45015416,127.937,hip hop,3.440216667
jennifer lopez,dance again,237266,FALSE,2012,0,81.74358974,86.78678679,11,-5.242,0,12.08333333,1.769316909,2.79E-06,10.17584994,73.58684481,127.974,hip hop,3.954433333
grimes,oblivion,251266,FALSE,2012,0,71.48717949,52.95295295,2,-8.838,1,5.868055556,12.87793953,0.901,10.49237984,49.94861254,155.974,pop,4.187766667
adele,rumour has it,223266,FALSE,2011,0,62.76923077,74.87487487,0,-5.014,1,7.725694444,69.09294513,0,19.57796014,58.99280576,120.052,pop,3.7211
chris brown,turn up the music,227973,FALSE,2012,64,60.92307692,84.18418418,1,-5.792,1,17.70833333,0.026651736,2.22E-06,18.2883939,66.08427544,129.925,hip hop,3.79955
frank ocean,lost,234093,TRUE,2012,64,93.64102564,60.36036036,8,-4.892,1,39.23611111,3.045912654,0.000503,19.57796014,51.07913669,123.061,hip hop,3.90155
calvin harris,let's go (feat. ne-yo),232800,FALSE,2012,66,72.82051282,88.28828829,4,-2.932,0,10.32986111,0.870100784,0.00771,34.46658851,89.92805755,128.016,hip hop,3.88
the script,hall of fame (feat. will.i.am),202533,FALSE,2012,78,43.17948718,87.38738739,10,-4.343,1,9.791666667,7.323628219,0,14.41969519,64.64542652,84.786,pop,3.37555
swedish house mafia,don't you worry child - radio edit,212862,FALSE,2012,76,62.76923077,84.08408408,11,-3.145,0,8.836805556,12.54199328,0,13.59906213,45.01541624,129.042,pop,3.5477
marina,how to be a heartbreaker,221493,FALSE,2012,50,70.76923077,89.78978979,11,-4.696,0,8.784722222,1.590145577,0,12.66119578,87.25590956,140.05,pop,3.69155
justin bieber,boyfriend,171333,FALSE,2012,63,73.53846154,55.05505506,10,-6.019,0,9.010416667,4.008958567,0.00198,14.77139508,34.01849949,96.979,pop,2.85555
david guetta,titanium (feat. sia),245040,FALSE,2012,79,61.94871795,78.77877878,0,-3.674,0,17.88194444,7.603583427,0.15,14.88862837,30.9352518,126.062,hip hop,4.084
jessie j,domino,231840,FALSE,2011,74,77.74358974,55.75575576,7,-4.568,1,5.902777778,1.31019037,0,4.9003517,80.2672148,126.986,hip hop,3.864
taylor swift,i knew you were trouble.,219720,FALSE,2012,59,63.79487179,46.94694695,3,-6.798,0,6.302083333,0.508398656,2.25E-06,3.927315358,69.78417266,77.019,pop,3.662
schoolboy q,hands on the wheel (feat. asap rocky),197131,TRUE,2012,61,66.25641026,78.47847848,1,-7.471,0,18.75,1.858902576,0,8.452520516,18.3967112,127.839,hip hop,3.285516667
p!nk,try,247906,FALSE,2012,76,69.12820513,62.86286286,2,-7.079,1,5.208333333,0.161254199,0,11.06682298,56.73175745,103.998,pop,4.131766667
robbie williams,candy,201053,FALSE,2012,68,73.33333333,79.17917918,10,-6.63,1,7.1875,4.120940649,0,8.135990621,90.33915725,116.043,pop,3.350883333
snoop dogg,"young, wild & free (feat. bruno mars)",207333,TRUE,2011,77,73.33333333,65.56556557,0,-6.425,1,23.78472222,5.879059351,0,13.48182884,54.57348407,95.078,hip hop,3.45555
justin bieber,as long as you love me,229466,FALSE,2012,67,58.56410256,87.38738739,0,-3.382,0,17.36111111,9.08174692,0,42.32121923,63.00102775,139.691,pop,3.824433333
rita ora,r.i.p. (feat. tinie tempah),228026,FALSE,2012,46,61.84615385,83.18318318,11,-3.443,0,8.315972222,3.023516237,0,76.43610785,36.7934224,72.022,hip hop,3.800433333
alex clare,too close,256613,FALSE,2011,60,60.30769231,69.46946947,11,-4.278,0,6.71875,1.061590146,0,13.24736225,27.85200411,126.027,rock,4.276883333
tyga,faded,206666,TRUE,2012,58,85.23076923,66.76676677,1,-8.438,1,32.63888889,1.153415454,0,41.03165299,34.84069887,95.073,hip hop,3.444433333
alesso,years - ラジオ・エディット,195480,FALSE,2012,0,37.94871795,82.38238238,2,-6.245,1,13.97569444,0.262038074,1.91E-06,20.3985932,33.1963001,128.008,pop,3.258
guy sebastian,battle scars (feat. lupe fiasco),250080,FALSE,2012,0,62.56410256,86.38638639,5,-2.632,0,35.76388889,20.82866741,0,11.37162954,52.20966084,83.993,pop,4.168
katy perry,the one that got away,227333,FALSE,2012,72,70.46153846,79.27927928,1,-4.023,0,6.128472222,0.08980963,0,23.44665885,88.7975334,133.962,pop,3.788883333
avicii,silhouettes - original radio edit,211880,FALSE,2012,53,62.05128205,80.08008008,5,-6.235,0,9.461805556,17.35722284,0.0562,14.1852286,85.91983556,128.074,pop,3.531333333
flo rida,wild ones (feat. sia),232946,FALSE,2012,77,62.35897436,86.08608609,5,-5.324,0,9.618055556,11.09742441,0,30.71512309,44.91264132,127.075,hip hop,3.882433333
one direction,what makes you beautiful,199986,FALSE,2012,82,74.46153846,78.77877878,4,-2.494,1,12.79513889,1.007838746,0,6.987104338,91.26413155,124.99,pop,3.3331
lana del rey,born to die,286253,FALSE,2012,53,18.46153846,63.66366366,4,-6.591,0,7.621527778,23.40425532,0.000133,25.43962485,40.08221994,75.223,pop,4.770883333
kesha,c'mon,214333,FALSE,2012,0,57.23076923,78.17817818,1,-5.448,0,16.71875,0.735722284,0.00144,11.95779601,29.39362795,126.025,pop,3.572216667
owl city,good time,205933,FALSE,2012,77,57.43589744,87.28728729,3,-4.269,1,24.30555556,2.676371781,6.98E-06,43.49355217,70.09249743,126.05,rock,3.432216667
calvin harris,we'll be coming back (feat. example),234360,FALSE,2012,62,61.12820513,95.2952953,7,-4.364,1,15.15625,0.146696529,0,70.10550996,58.68448099,127.945,hip hop,3.906
emeli sandé,"read all about it, pt. iii",283706,FALSE,2012,65,64.61538462,44.04404404,2,-7.186,1,4.322916667,92.04927212,3.87E-06,10.85580305,35.25179856,98.082,pop,4.728433333
ellie goulding,lights - single version,210853,FALSE,2010,63,69.94871795,79.57957958,8,-6.17,0,6.371527778,3.325867861,0.0391,15.35756155,80.16443988,120.008,pop,3.514216667
train,drive by,195973,FALSE,2012,77,78.46153846,83.78378378,1,-3.113,0,5.555555556,0.119820829,1.06E-05,9.39038687,74.10071942,122.028,pop,3.266216667
disclosure,latch,255631,FALSE,2013,74,51.58974359,72.77277277,1,-5.456,1,28.99305556,1.780515118,9.45E-05,10.49237984,53.54573484,121.985,pop,4.260516667
coldplay,princess of china,239215,FALSE,2011,66,43.07692308,69.06906907,9,-6.221,0,6.024305556,0.431131019,0.015,33.64595545,24.35765673,85.014,rock,3.986916667
one direction,live while we're young,200186,FALSE,2012,0,67.48717949,83.78378378,2,-2.063,1,9.427083333,7.043673012,0,11.35990621,96.19732785,126.015,pop,3.336433333
gym class heroes,ass back home (feat. neon hitch),222213,TRUE,2011,61,73.43589744,83.88388388,10,-4.289,1,8.90625,15.0055991,0,17.35052755,66.39260021,130.034,hip hop,3.70355
carrie underwood,blown away,240133,FALSE,2012,63,54.46153846,84.38438438,9,-2.569,0,7.447916667,10.17917133,0,3.317702227,40.28776978,136.991,pop,4.002216667
alt-j,breezeblocks,227080,FALSE,2012,71,63.17948718,65.66566567,5,-7.298,1,5.972222222,10.75027996,0.000879,24.03282532,29.39362795,150.071,rock,3.784666667
chris brown,don't wake me up,222306,FALSE,2012,62,61.74358974,69.16916917,7,-5.197,0,8.854166667,6.136618141,0,16.88159437,21.17163412,127.967,hip hop,3.7051
kelly clarkson,stronger (what doesn't kill you),221946,FALSE,2011,74,57.64102564,93.99399399,0,-4.282,1,8.246527778,5.151175812,0,13.13012896,70.29804728,116.044,pop,3.6991
katy perry,wide awake,220946,FALSE,2012,65,52.71794872,68.36836837,5,-5.099,1,6.371527778,8.387458007,2.64E-06,45.95545135,59.09558068,159.814,pop,3.682433333
rita ora,how we do (party),247026,TRUE,2012,48,75.69230769,92.29229229,7,-3.94,1,14.46180556,0.380739082,0,11.55920281,70.81192189,116.024,hip hop,4.1171
rudimental,feel the love (feat. john newman),245186,FALSE,2013,64,39.8974359,70.67067067,1,-6.849,1,10.29513889,0.291153415,0.000182,80.42203986,24.46043165,179.911,pop,4.086433333
lana del rey,ride,289080,TRUE,2012,66,38.25641026,68.66866867,0,-5.52,1,5.902777778,14.33370661,1.96E-06,44.9003517,19.42446043,93.763,pop,4.818
ne-yo,let me love you (until you learn to love yourself),251626,FALSE,2012,69,67.48717949,67.76776777,5,-6.628,1,6.822916667,27.77155655,0,43.14185229,25.48818088,124.91,pop,4.193766667
demi lovato,give your heart a break,205346,FALSE,2011,71,66.76923077,69.56956957,6,-3.218,1,8.454861111,25.75587906,0,16.88159437,58.47893114,123.008,pop,3.422433333
little mix,wings,219733,FALSE,2012,0,75.69230769,87.58758759,7,-3.141,1,22.04861111,0.075363942,0.000556,33.41148886,55.29290853,114.962,pop,3.662216667
bruno mars,it will rain,257720,FALSE,2011,74,59.07692308,83.58358358,2,-6.826,1,8.4375,37.73796193,0,9.613130129,48.92086331,150.017,pop,4.295333333
cher lloyd,want u back,214013,FALSE,2011,67,71.38461538,89.38938939,9,-2.963,1,13.19444444,7.413213886,0,55.45134818,58.89003083,97.954,pop,3.566883333
lorde,royals,190185,FALSE,2013,77,69.12820513,42.84284284,7,-9.504,1,21.18055556,13.54983203,0,15.47479484,34.63514902,84.878,pop,3.16975
robin thicke,blurred lines,263053,FALSE,2013,55,88.30769231,50.45045045,7,-7.707,1,8.489583333,0.461366181,1.78E-05,9.17936694,90.54470709,120,pop,4.384216667
imagine dragons,radioactive,186813,FALSE,2012,77,45.94871795,78.47847848,9,-3.686,1,10.88541667,11.87010078,0.000108,78.31184056,24.25488181,136.245,rock,3.11355
avicii,wake me up,247426,FALSE,2013,6,54.56410256,78.37837838,2,-5.697,1,9.079861111,0.425531915,0.0012,18.87456038,66.08427544,124.08,pop,4.123766667
macklemore & ryan lewis,thrift shop (feat. wanz),235613,TRUE,2012,1,80.1025641,52.65265265,6,-6.985,0,50.86805556,6.931690929,0,5.357561547,68.03699897,94.992,hip hop,3.926883333
daft punk,get lucky (feat. pharrell williams & nile rodgers) - radio edit,248413,FALSE,2013,83,81.43589744,81.18118118,6,-8.966,0,6.597222222,4.77043673,1.07E-06,11.84056272,88.59198356,116.047,hip hop,4.140216667
will.i.am,scream & shout,283400,TRUE,2013,78,79.17948718,68.56856857,5,-6.849,1,12.08333333,2.127659574,8.96E-05,15.35756155,51.49023638,130.033,hip hop,4.723333333
stromae,papaoutai,232146,FALSE,2013,0,75.17948718,81.88188188,10,-7.222,0,14.91319444,2.698768197,0,7.456037515,26.0020555,116.019,pop,3.8691
bingo players,get up (rattle) - vocal edit,166933,FALSE,2013,1,82.15384615,98.5985986,7,-2.69,1,11.19791667,2.295632699,6.86E-06,34.7010551,74.20349435,127.99,pop,2.782216667
naughty boy,la la la,220779,FALSE,2013,58,77.33333333,67.76776777,6,-4.399,0,5.486111111,12.54199328,0,13.01289566,26.10483042,124.988,Dance/Electronic,3.67965
tom odell,another love,244360,TRUE,2013,88,45.64102564,53.75375375,4,-8.532,0,6.944444444,77.82754759,1.65E-05,11.06682298,13.4635149,122.769,pop,4.072666667
2 chainz,we own it (fast & furious),227906,FALSE,2013,69,57.74358974,90.29029029,1,-4.586,0,69.79166667,6.103023516,0,6.143024619,57.45118191,171.999,hip hop,3.798433333
david guetta,play hard (feat. ne-yo & akon),201000,FALSE,2012,69,70.87179487,92.19219219,8,-1.702,0,9.253472222,19.37290034,0,38.8042204,82.21993834,130.072,hip hop,3.35
pitbull,feel this moment (feat. christina aguilera),229506,FALSE,2012,77,69.02564103,75.87587588,7,-3.632,1,27.43055556,4.367301232,0,39.97655334,55.70400822,135.956,hip hop,3.8251
will.i.am,#thatpower,279506,FALSE,2013,68,81.74358974,60.86086086,6,-6.096,0,10.13888889,0.125419933,7.66E-05,8.76905041,41.31551901,127.999,hip hop,4.658433333
lil wayne,love me,255053,TRUE,2013,68,68.61538462,63.46346346,11,-6.476,1,5.677083333,1.399776036,0,11.09026964,50.97636177,124.906,hip hop,4.250883333
macklemore & ryan lewis,can't hold us (feat. ray dalton),258342,FALSE,2012,81,65.74358974,92.29229229,2,-4.457,1,13.64583333,3.258678611,0,10.10550996,87.05035971,146.078,hip hop,4.3057
martin garrix,animals - radio edit,176117,FALSE,2013,0,60.82051282,91.49149149,1,-5.351,1,6.302083333,0.153415454,0.445,8.37045721,3.915724563,128.015,pop,2.935283333
jason derulo,talk dirty (feat. 2 chainz),177685,TRUE,2013,56,77.94871795,65.26526527,6,-7.321,1,40.27777778,3.896976484,0,35.99062134,78.0061665,100.315,hip hop,2.961416667
britney spears,work b**ch,247853,TRUE,2013,0,64.61538462,81.68168168,9,-6.535,1,26.04166667,13.88577828,0.00111,7.221570926,87.35868448,128.012,pop,4.130883333
the neighbourhood,sweater weather,240400,FALSE,2013,89,62.76923077,80.78078078,10,-2.81,1,5.833333333,5.543113102,0.0177,11.84056272,40.90441932,124.053,rock,4.006666667
sebastian ingrosso,reload - radio edit,221272,FALSE,2013,68,49.74358974,72.47247247,9,-4.633,0,9.045138889,8.241881299,0,7.397420868,44.50154162,128.045,pop,3.687866667
capital cities,safe and sound,192693,FALSE,2013,0,66.87179487,78.37837838,0,-4.829,1,5.364583333,0.021164614,0.0173,10.42203986,85.91983556,117.952,pop,3.21155
demi lovato,heart attack,210840,FALSE,2013,79,51.69230769,78.57857858,8,-4.802,1,18.05555556,8.264277716,0,28.01875733,51.59301131,173.968,pop,3.514
arctic monkeys,why'd you only call me when you're high?,161123,FALSE,2013,84,70.87179487,63.16316316,2,-6.478,1,6.388888889,5.408734602,1.13E-05,12.1922626,82.21993834,92.004,rock,2.685383333
justin bieber,beauty and a beat,227986,FALSE,2012,73,61.74358974,84.38438438,0,-4.831,1,10.29513889,0.077043673,5.27E-05,7.995310668,54.05960946,128.003,pop,3.799766667
eminem,the monster,250188,TRUE,2013,75,80.1025641,85.38538539,1,-3.68,0,12.41319444,5.879059351,0,14.06799531,64.1315519,110.049,hip hop,4.1698
pitbull,don't stop the party (feat. tjr),206120,FALSE,2012,64,74.05128205,95.8958959,4,-3.617,1,15.83333333,0.812989922,0,43.96248535,97.84172662,127.008,hip hop,3.435333333
selena gomez,come & get it,231986,FALSE,2013,69,56,78.77877878,7,-4.1,0,8.975694444,1.131019037,0.00021,9.484173505,58.89003083,79.979,pop,3.866433333
disclosure,white noise,277687,FALSE,2013,54,68.20512821,84.48448448,10,-6.164,0,8.697916667,1.078387458,0.000215,36.45955451,92.70298047,119.978,pop,4.628116667
flo rida,i cry,223800,FALSE,2012,60,71.07692308,82.28228228,4,-5.441,0,7.621527778,0.68980963,1.79E-06,36.92848769,78.41726619,126.035,hip hop,3.73
kanye west,black skinhead,188013,TRUE,2013,0,59.28205128,82.58258258,1,-6.107,1,55.90277778,0.110414334,0,20.63305979,29.08530319,130.089,hip hop,3.13355
lana del rey,summertime sadness (lana del rey vs. cedric gervais) - cedric gervais remix,214912,FALSE,2013,72,58.66666667,81.08108108,1,-5.791,0,9.6875,1.758118701,6.53E-06,15.24032825,11.30524152,126.052,pop,3.581866667
eminem,berzerk,238746,TRUE,2013,66,75.79487179,87.28728729,11,-4.059,0,57.8125,2.430011198,0,30.48065651,70.29804728,95.084,hip hop,3.9791
icona pop,i love it (feat. charli xcx),157152,TRUE,2013,68,72.92307692,90.69069069,8,-2.671,1,4.930555556,1.066069429,1.64E-05,17.93669402,84.68653649,125.916,pop,2.6192
fall out boy,my songs know what you did in the dark (light em up),186826,FALSE,2013,71,57.23076923,92.49249249,9,-4.341,0,11.11111111,3.034714446,3.32E-06,62.95427902,58.27338129,151.99,rock,3.113766667
lorde,team,193058,FALSE,2013,0,70.87179487,58.25825826,6,-7.444,1,16.30208333,18.14109742,0,28.95662368,43.88489209,100.05,pop,3.217633333
avicii,i could be the one (avicii vs. nicky romero) - radio edit,208316,FALSE,2012,68,52.20512821,79.07907908,6,-3.782,0,6.493055556,37.17805151,6.67E-05,37.04572098,65.57040082,127.946,pop,3.471933333
imagine dragons,demons,177506,FALSE,2012,81,51.79487179,71.07107107,3,-3.015,1,5.572916667,21.27659574,0.00025,31.53575615,43.98766701,89.938,rock,2.958433333
one direction,one way or another (teenage kicks),157293,FALSE,2013,66,50.15384615,86.78678679,4,-3.121,0,12.32638889,2.799552072,0,68.69871043,42.03494347,162.131,pop,2.62155
taylor swift,i knew you were trouble.,219720,FALSE,2012,76,63.79487179,46.94694695,3,-6.798,0,6.302083333,0.508398656,2.25E-06,3.927315358,69.78417266,77.019,pop,3.662
arctic monkeys,do i wanna know?,272394,FALSE,2013,84,56.20512821,53.25325325,5,-7.596,1,5.607638889,20.82866741,0.000263,25.43962485,41.62384378,85.03,rock,4.5399
rudimental,waiting all night (feat. ella eyre),292586,FALSE,2013,66,55.79487179,72.87287287,6,-5.358,0,8.680555556,0.295632699,0.00959,50.05861665,28.87975334,174.983,pop,4.876433333
klangkarussell,sonnentanz - sun don't shine,238120,FALSE,2014,68,59.38461538,54.95495495,5,-8.262,0,15.78125,11.64613662,0.0202,11.30128957,15.93011305,119.74,pop,3.968666667
calvin harris,drinking from the bottle (feat. tinie tempah),240346,FALSE,2012,61,68.20512821,88.68868869,9,-4.175,0,8.923611111,5.251959686,6.24E-05,6.154747948,54.47070915,128.062,hip hop,4.005766667
a$ap rocky,"f**kin' problems (feat. drake, 2 chainz & kendrick lamar)",233786,TRUE,2013,76,87.48717949,69.36936937,1,-6.87,1,47.74305556,2.676371781,0,12.89566237,68.03699897,95.967,hip hop,3.896433333
ylvis,the fox (what does the fox say?),213708,FALSE,2013,63,72.1025641,86.78678679,6,-4.292,1,7.864583333,11.98208287,0,13.95076202,56.11510791,128.008,hip hop,3.5618
ellie goulding,burn,231211,FALSE,2014,70,57.33333333,77.77777778,1,-5.031,1,7.5,34.71444569,0,12.3094959,33.81294964,87.016,pop,3.853516667
baauer,harlem shake,196664,FALSE,2013,57,46.35897436,79.47947948,0,-5.151,1,8.385416667,1.24300112,0.00182,48.76905041,28.98252826,137.825,Dance/Electronic,3.277733333
calvin harris,i need your love (feat. ellie goulding),234506,FALSE,2012,70,71.28205128,86.98698699,8,-5.066,1,8.385416667,45.91265398,0,27.78429074,59.60945529,124.989,hip hop,3.908433333
katy perry,this is how we do,204285,FALSE,2013,60,70.76923077,63.66366366,9,-6.028,0,7.934027778,2.273236282,0,17.23329426,82.21993834,96,pop,3.40475
awolnation,sail,259102,FALSE,2011,2,84.61538462,43.54354354,1,-9.582,1,9.861111111,50.61590146,0.609,11.17233294,24.97430627,119.038,pop,4.318366667
duke dumont,need u (100%) [feat. a*m*e] - radio edit,174853,FALSE,2013,27,69.84615385,83.58358358,0,-5.705,0,8.506944444,0.197088466,0.00183,41.50058617,48.20143885,124.047,pop,2.914216667
jason derulo,the other side,226986,FALSE,2013,50,57.53846154,83.68368368,9,-3.939,1,17.36111111,5.879059351,0,15.94372802,53.13463515,127.923,hip hop,3.7831
storm queen,look right through - mk vocal edit,150400,FALSE,2014,0,85.33333333,81.58158158,0,-8.035,0,14.0625,0.340425532,0.00553,30.83235639,53.34018499,119.995,Dance/Electronic,2.506666667
calvin harris,sweet nothing (feat. florence welch),212560,FALSE,2012,71,58.76923077,92.99299299,8,-3.942,0,18.92361111,22.06047032,0.000112,6.647127784,59.81500514,127.934,hip hop,3.542666667
katy perry,unconditionally,228878,FALSE,2013,0,56.92307692,72.97297297,7,-4.813,1,6.71875,0.399776036,0,24.5017585,37.92394656,129.003,pop,3.814633333
wale,bad (feat. rihanna) - remix,238826,TRUE,2013,61,82.76923077,70.27027027,6,-6.594,0,12.98611111,34.37849944,0,13.01289566,45.94039054,114.038,hip hop,3.980433333
ciara,body party,234040,FALSE,2013,64,59.17948718,57.65765766,2,-6.299,1,9.774305556,1.601343785,0,70.57444314,12.33299075,133.973,pop,3.900666667
drake,started from the bottom,174120,TRUE,2013,65,81.43589744,52.35235235,8,-7.829,1,27.95138889,3.706606943,0,18.2883939,57.55395683,86.307,hip hop,2.902
birdy,wings,252106,FALSE,2013,48,48.61538462,70.77077077,7,-4.534,1,4.392361111,9.305711086,0,18.99179367,23.02158273,83.235,pop,4.201766667
bastille,of the night,214205,FALSE,2013,61,68.71794872,82.98298298,5,-7.2,0,7.413194444,2.150055991,0.000225,10.43376319,35.8684481,125.01,pop,3.570083333
